0,0.78431624
1,0.053839643
2,0.0666603
3,0.020657111
4,0.09802805
5,0.032811213
6,0.03607346
7,0.25839272
8,0.050432518
9,0.023153622
10,0.021038422
11,0.06680526
12,0.041905038
13,0.19632599
14,0.112605214
15,0.15437141
16,0.14017044
17,0.0421734
18,0.16443592
19,0.13480389
20,0.23145087
21,0.18039471
22,0.03395332
23,0.022431862
24,0.14853466
25,0.6505976
26,0.16747388
27,0.02502948
28,0.051293254
29,0.02016621
30,0.021180876
31,0.02155225
32,0.08502395
33,0.019433195
34,0.10863546
35,0.09267648
36,0.0233603
37,0.05813767
38,0.09157431
39,0.18282856
40,0.084978
41,0.21003559
42,0.037788637
43,0.034257457
44,0.11025816
45,0.20861343
46,0.077273384
47,0.27529895
48,0.23646139
49,0.056035075
50,0.115140446
51,0.08322118
52,0.024631727
53,0.08416606
54,0.06277966
55,0.019725384
56,0.09844561
57,0.07151894
58,0.47757375
59,0.07319869
60,0.24723259
61,0.14045806
62,0.04828912
63,0.12828305
64,0.15005895
65,0.7016112
66,0.3396114
67,0.23161508
68,0.038254898
69,0.21515596
70,0.14612459
71,0.05143138
72,0.020576589
73,0.033591732
74,0.08087309
75,0.06789507
76,0.20597759
77,0.045501944
78,0.05658567
79,0.040185947
80,0.06652054
81,0.059198935
82,0.07151292
83,0.07754857
84,0.019113662
85,0.022450104
86,0.12093757
87,0.2591491
88,0.6356286
89,0.067271605
90,0.15254761
91,0.08263993
92,0.31063092
93,0.14459823
94,0.04374317
95,0.17193916
96,0.024950363
97,0.07420747
98,0.023574533
99,0.024574056
100,0.78494227
101,0.019229159
102,0.14223547
103,0.026799727
104,0.019438697
105,0.913873
106,0.06865283
107,0.036654066
108,0.023773624
109,0.043171458
110,0.12038404
111,0.19169511
112,0.11508539
113,0.066958904
114,0.06439871
115,0.02875712
116,0.05346078
117,0.041256424
118,0.21137094
119,0.062123157
120,0.069429435
121,0.4879517
122,0.06718443
123,0.13818374
124,0.17685874
125,0.045322083
126,0.03609689
127,0.0431999
128,0.09342933
129,0.16675842
130,0.24777001
131,0.024021551
132,0.08227654
133,0.14024305
134,0.019799933
135,0.029998815
136,0.07012655
137,0.03423024
138,0.17580073
139,0.055671465
140,0.40491235
141,0.22445773
142,0.02212054
143,0.25142923
144,0.0503998
145,0.22002369
146,0.050468754
147,0.024072194
148,0.090918474
149,0.070953146
150,0.020070918
151,0.056789428
152,0.030321795
153,0.04885884
154,0.17591478
155,0.03918451
156,0.21902221
157,0.040396295
158,0.054668896
159,0.47816437
160,0.054904643
161,0.090106405
162,0.1294046
163,0.09205022
164,0.03406814
165,0.5907065
166,0.0954002
167,0.048575193
168,0.18631928
169,0.09174495
170,0.16280675
171,0.020106819
172,0.82682323
173,0.1936427
174,0.075301096
175,0.76560473
176,0.113048695
177,0.14396542
178,0.1340969
179,0.2339732
180,0.21276134
181,0.15798572
182,0.044634875
183,0.15340362
184,0.06803994
185,0.07279256
186,0.19409184
187,0.085795656
188,0.020630125
189,0.20458388
190,0.05357197
191,0.29845467
192,0.45632342
193,0.19995534
194,0.06363251
195,0.6455122
196,0.23674315
197,0.04779527
198,0.4263109
199,0.08955476
200,0.053055137
201,0.2754053
202,0.042738013
203,0.62093866
204,0.17574899
205,0.2374803
206,0.020576589
207,0.0557501
208,0.14784735
209,0.069686964
210,0.63736063
211,0.22456494
212,0.022437984
213,0.019915184
214,0.026591096
215,0.8273017
216,0.11872486
217,0.033123117
218,0.037376624
219,0.24439925
220,0.14327751
221,0.01934076
222,0.035158314
223,0.04724033
224,0.040749997
225,0.09040205
226,0.05868984
227,0.06796196
228,0.18729785
229,0.07276793
230,0.062016092
231,0.09233831
232,0.041123852
233,0.04405797
234,0.021207826
235,0.12229873
236,0.06511485
237,0.19620287
238,0.09298192
239,0.05668274
240,0.022311164
241,0.047716368
242,0.12907438
243,0.027249299
244,0.019356627
245,0.056287445
246,0.42976174
247,0.06739819
248,0.020050842
249,0.078291275
250,0.05991148
251,0.06845728
252,0.19011374
253,0.5544207
254,0.047461282
255,0.13189355
256,0.027633287
257,0.042994827
258,0.102090895
259,0.2547472
260,0.049242377
261,0.06802413
262,0.15335816
263,0.0465241
264,0.04832282
265,0.079473965
266,0.050350316
267,0.019327108
268,0.023012094
269,0.04911275
270,0.06502684
271,0.03180608
272,0.21094482
273,0.22482036
274,0.17350179
275,0.08720009
276,0.091852285
277,0.3974047
278,0.16878857
279,0.14727522
280,0.26379794
281,0.065756984
282,0.021296337
283,0.046822973
284,0.061784856
285,0.024582943
286,0.28627056
287,0.021973323
288,0.15243626
289,0.08233468
290,0.13588865
291,0.033521343
292,0.0962764
293,0.095226035
294,0.14048633
295,0.055099033
296,0.027254876
297,0.02383238
298,0.038327582
299,0.20980382
300,0.6551574
301,0.023447271
302,0.2385583
303,0.020984959
304,0.14498892
305,0.021928163
306,0.13169697
307,0.047338784
308,0.06540929
309,0.04251901
310,0.0821848
311,0.06554999
312,0.08611741
313,0.08836572
314,0.05425953
315,0.06735409
316,0.34419906
317,0.28709075
318,0.20233443
319,0.16618434
320,0.06260679
321,0.04385962
322,0.07250572
323,0.024971157
324,0.19239178
325,0.022045111
326,0.019210352
327,0.022854203
328,0.044091616
329,0.033785753
330,0.0927208
331,0.29982138
332,0.025121033
333,0.05083334
334,0.044593148
335,0.022076782
336,0.023093928
337,0.019742593
338,0.091859266
339,0.02582081
340,0.03017949
341,0.23141697
342,0.019742593
343,0.20267099
344,0.16571838
345,0.18713939
346,0.05989299
347,0.042965323
348,0.20445508
349,0.056379102
350,0.118814394
351,0.064535335
352,0.067692414
353,0.08040202
354,0.32241824
355,0.07500398
356,0.035295073
357,0.058187038
358,0.1525509
359,0.19404142
360,0.0986878
361,0.025041405
362,0.041071046
363,0.01972946
364,0.22504367
365,0.14496179
366,0.042790737
367,0.024767127
368,0.056803998
369,0.1981746
370,0.02875712
371,0.23537248
372,0.14730674
373,0.22697699
374,0.2033331
375,0.022830993
376,0.12889463
377,0.56241727
378,0.20235646
379,0.025537997
380,0.13487732
381,0.12538758
382,0.052447885
383,0.15550862
384,0.019438697
385,0.27856088
386,0.17982806
387,0.119179755
388,0.027728634
389,0.029609326
390,0.0965481
391,0.09830918
392,0.18305625
393,0.38799483
394,0.09462457
395,0.05327629
396,0.22562364
397,0.0326744
398,0.042013798
399,0.31606928
400,0.05916751
401,0.22833163
402,0.30260688
403,0.06853178
404,0.07440378
405,0.1878044
406,0.23318733
407,0.021516202
408,0.11486328
409,0.16915376
410,0.14494032
411,0.17195882
412,0.10271173
413,0.032410264
414,0.041954853
415,0.06720701
416,0.064704165
417,0.021879561
418,0.039584428
419,0.10111621
420,0.02031002
421,0.020920055
422,0.06549745
423,0.21521226
424,0.102337
425,0.12179978
426,0.02627799
427,0.053007722
428,0.11323836
429,0.19842863
430,0.1443589
431,0.07569963
432,0.038315922
433,0.041203834
434,0.13623595
435,0.09154454
436,0.08992334
437,0.024144346
438,0.026585266
439,0.02155225
440,0.04533603
441,0.027063146
442,0.020630125
443,0.046961423
444,0.13197993
445,0.1401215
446,0.057613093
447,0.20918521
448,0.049010187
449,0.061743267
450,0.050517116
451,0.06296787
452,0.06892943
453,0.06016415
454,0.047708064
455,0.074897274
456,0.05688309
457,0.4010445
458,0.08632316
459,0.037571672
460,0.2853843
461,0.04903864
462,0.03517436
463,0.031243606
464,0.047789883
465,0.08555214
466,0.05369945
467,0.061628297
468,0.10489556
469,0.09103202
470,0.19182685
471,0.0365199
472,0.019438697
473,0.14523987
474,0.16676706
475,0.035795752
476,0.053663976
477,0.053766344
478,0.17824203
479,0.019327108
480,0.07532381
481,0.18383469
482,0.07677693
483,0.021163166
484,0.098973565
485,0.17161661
486,0.074697584
487,0.1494237
488,0.7071635
489,0.062039193
490,0.11632816
491,0.13772735
492,0.06686232
493,0.09524061
494,0.08527239
495,0.1789174
496,0.1021436
497,0.060418285
498,0.15793484
499,0.09975235
500,0.043612648
501,0.03845104
502,0.0821982
503,0.19186312
504,0.028441392
505,0.3575741
506,0.059582
507,0.1783729
508,0.021879561
509,0.019473732
510,0.06352927
511,0.020939339
512,0.085501574
513,0.06726064
514,0.023469605
515,0.06483036
516,0.09892009
517,0.02069268
518,0.14503278
519,0.031529713
520,0.05055113
521,0.44270417
522,0.16126233
523,0.041209668
